count: 15f
data: 4000 2d05f0 stack: 323e58 32de68 
entryAddress endAddress	name	totalHeap	totalPushes	count	LIST
47750 47864	IMFS_memfile_addblock	90	44	31	25 
47d38 4825c	IMFS_memfile_read	321	199	38	28 
4825c 48708	IMFS_memfile_write	16	20	33	31 
48708 48e14	IMFS_memfile_get_block_pointer	652	388	41	31 
48e14 48e84	memfile_alloc_block	0	32	15	15 
49240 49310	device_write	24	18	18	10 
49b20 49bb4	rtems_assoc_local_by_remote_bitfield	0	5	8	7 
49bb4 49c10	rtems_assoc_local_by_remote	0	7	14	13 
49c6c 49d44	rtems_assoc_ptr_by_remote	0	9	20	19 
49d44 49d60	_Chain_Tail	0	8	8	4 
49d60 49d9c	_Chain_Is_empty	4	4	12	4 
49ddc 49eb0	_POSIX_Threads_cancel_run	8	4	17	5 
49eb0 49ed8	_Objects_Get_API	0	4	6	2 
49ed8 49efc	_Objects_Get_index	0	4	6	2 
49efc 4a0a8	_POSIX_Keys_Run_destructors	4	4	16	8 
4b184 4b24c	rtems_io_write	0	21	19	13 
4b2b8 4b30c	_Thread_Enable_dispatch	0	4	5	5 
4b30c 4b4cc	_Thread_Handler	0	4	34	18 
4b9ac 4b9bc	__errno	0	788	5	5 
4bb00 4bb20	fclose	10	5	10	6 
4be74 4bf00	fgetc	10	4	17	12 
4bf00 4c068	_fgets_r	4	2	13	10 
4c068 4c094	fgets	0	2	3	3 
4c094 4c0d0	fileno	18	9	17	5 
4c310 4c3f8	__sfp	20	5	16	12 
4c4b4 4c4f4	fiprintf	26	6	111	77 
4c4f4 4c604	_fopen_r	10	5	18	15 
4c604 4c628	fopen	0	5	3	3 
4c65c 4c69c	fprintf	0	2	7	7 
4c69c 4c904	_fread_r	4	2	19	16 
4c904 4c938	fread	0	2	3	3 
4cfb4 4d058	_fwrite_r	28	6	63	55 
4d058 4d08c	fwrite	0	6	3	3 
4d234 4d35c	memchr	2	2	5	3 
4d35c 4d4a0	memcpy	513	258	258	25 
4d4a0 4d5a8	memset	59	68	67	15 
4e440 4e624	__srefill_r	437	107	37	26 
4e624 4e68c	__srget_r	282	93	27	14 
4e780 4e7d8	__sread	214	107	14	11 
4f308 4f414	strncpy	2	2	8	6 
53488 53558	__sprint_r	54	15	70	34 
548f8 56a14	_vfprintf_r	4	2	40	37 
5a1d8 5a284	__sflags	0	5	7	7 
5ebc4 5ebe4	_free_r	0	5	11	9 
5ebe4 5ed48	fstat	10	5	20	17 
5ed48 5ed88	_fstat_r	0	5	9	8 
5f040 5f068	_malloc_r	0	5	12	10 
5f098 5f0dc	_write_r	0	31	21	15 
5603 
7 c[461c,4680) c[6a58,6a5c) c[4684,46c4) c[4c4b4,4c4b8) c[46c8,46ec) c[33f44,33f48) c[eefd0,eefd8) 
8 c[4c2c,4c60) c[4c4b4,4c4b8) c[4c64,4cb4) c[1433c,14340) c[4cb8,4ce0) c[4ce4,4cec) c[33f44,33f48) c[eefd0,eefd8) 
8 c[4e40,4e74) c[4c4b4,4c4b8) c[4e78,4ec8) c[1433c,14340) c[4ecc,4ef4) c[4ef8,4f00) c[33f44,33f48) c[eefd0,eefd8) 
7 c[5320,5350) c[32214,32218) c[5354,5374) c[5378,5394) c[18ec8,18ecc) c[5398,53c0) c[3e164,3e168) 
4 s[32dd60,32dd68) c[53c0,53f4) c[4c4b4,4c4b8) c[eefd0,eefd8) 
41 c[6a58,6a90) c[4c604,4c608) c[6a94,6a9c) c[4e624,4e628) c[6b40,6b88) c[6ab4,6afc) c[6b00,6b3c) c[209c0,209e0) c[282cc,282dc) c[282e4,28438) c[166e8,166ec) c[2843c,284d8) c[28564,2858c) c[28618,28698) c[6ba0,6bcc) c[4bafc,4bb04) c[4bb24,4bb28) c[4bb2c,4bb58) c[4bb5c,4bb74) c[4bd2c,4bd34) c[4bd38,4bd44) c[4ba3c,4ba54) c[4e898,4e8ac) c[42154,42158) c[4ba58,4ba6c) c[4baf0,4baf8) c[5ebc4,5ebc8) c[4ba70,4ba78) c[4ba90,4ba9c) c[4baa8,4babc) c[4c400,4c408) c[21b80,21ba0) c[4680,4684) c[eefd0,eefd8) c[ee560,eed60) c[2cf408,2cf410) c[2cfd90,2cfda0) c[2cf548,2cf550) c[2cf2d0,2cf2d8) c[2cfdb8,2cfdc0) c[eed90,eed98) 
12 c[7160,7198) c[71c4,722c) c[7270,72c4) c[4c068,4c06c) c[72f0,7364) c[7390,73c0) c[73cc,7400) c[7518,751c) c[7534,7538) c[7550,7554) c[2c0700,2c0708) c[2cb150,2cb158) 
42 c[7400,742c) c[4c604,4c608) c[7430,743c) c[7478,7484) c[4be74,4be78) c[7488,7498) c[749c,74d0) c[750c,7518) c[7160,7164) c[751c,7534) c[7538,7550) c[7554,757c) c[2ac64,2ac68) c[7580,75c4) c[4c904,4c908) c[75c8,75d0) c[760c,7620) c[4bafc,4bb04) c[4bb24,4bb28) c[4bb2c,4bb58) c[4bb5c,4bb74) c[4bd2c,4bd34) c[4bd38,4bd44) c[4ba3c,4ba54) c[4e898,4e8ac) c[42154,42158) c[4ba58,4ba6c) c[4baf0,4baf8) c[5ebc4,5ebc8) c[4ba70,4ba78) c[4ba90,4ba9c) c[4baa8,4babc) c[4c400,4c408) c[21b80,21ba0) c[143ec,143f0) c[2c0820,2c0840) c[eed90,eed98) c[2c0688,2c06f8) c[2c07a8,2c0818) c[2cb270,2cb290) c[2cb0d8,2cb148) c[2cb1f8,2cb268) 
46 c[7620,7654) c[4c604,4c608) c[7658,7664) c[76a0,76c0) c[4d058,4d05c) c[76c4,76f0) c[4c65c,4c660) c[76f4,7710) c[7714,7738) c[773c,7748) c[7784,779c) c[4bafc,4bb04) c[4bb24,4bb28) c[4bb2c,4bb5c) c[4bc50,4bc7c) c[4bce8,4bcf0) c[4bc98,4bcbc) c[4e7e0,4e7f4) c[4e810,4e834) c[5f098,5f09c) c[4e838,4e840) c[21b80,21ba0) c[4bc88,4bc94) c[4bd1c,4bd2c) c[4ba3c,4ba54) c[4e898,4e8ac) c[42154,42158) c[4ba58,4ba6c) c[4baf0,4baf8) c[5ebc4,5ebc8) c[4ba70,4ba78) c[4ba90,4ba9c) c[4baa8,4babc) c[4c400,4c408) c[14bc4,14bc8) c[2c0820,2c0840) c[eed90,eed98) c[2c0588,2c05f8) c[2c0638,2c06a8) c[2c06e8,2c0758) c[2c07a8,2c0818) c[2cb270,2cb290) c[2cafd8,2cb048) c[2cb088,2cb0f8) c[2cb138,2cb1a8) c[2cb1f8,2cb268) 
14 c[7914,7938) c[2ac64,2ac68) c[793c,79d4) c[155f8,155fc) c[79d8,7a44) c[21b80,21ba0) c[1478c,14790) c[14a0c,14a10) c[2c0820,2c0838) c[eb0a0,eb0a8) c[eed90,eed98) c[2c07a8,2c0818) c[2cb270,2cb288) c[2cb1f8,2cb268) 
3 c[9930,9b4c) c[149bc,149c0) c[2c0820,2c0848) 
15 c[b254,b2a8) c[9b4c,9fb8) c[a684,a804) c[af14,b1e4) c[aecc,aedc) c[a818,a9ac) c[aa84,ae74) c[a018,a050) c[a0b0,a0ec) c[a14c,a27c) c[a444,a4a0) c[a4e4,a52c) c[14984,14988) c[2c0820,2c0840) c[eb1a8,eb1b0) 
21 c[b2a8,b2f4) c[4d4a0,4d4a4) c[b2f8,c9dc) c[209c0,209e0) c[282cc,282dc) c[282e4,28438) c[166e8,166ec) c[2843c,284d8) c[28564,2858c) c[28618,28698) c[c9ec,ded4) c[21b80,21ba0) c[1494c,14950) c[2c0820,2c0850) c[2c0854,2c085c) c[2cf408,2cf410) c[2cfd90,2cfda0) c[2cf2d0,2cf2d8) c[2cfdb8,2cfdc0) c[eb1b0,eb1cc) c[eed90,eed98) 
11 c[ed3c,eed0) c[ef44,ef7c) c[14b88,14b8c) c[2cb270,2cb290) c[2cb2c0,2cb2d0) c[2cb2d8,2cb2e8) c[2cb2f0,2cb300) c[2cb308,2cb318) c[2cb320,2cb330) c[2cb338,2cb348) c[2cb358,2cb360) 
