count: 12f
data: 4000 ce870 stack: 10cc38 116c48 
entryAddress endAddress	name	totalHeap	totalPushes	count	LIST
354ec 35788	_Heap_Allocate_aligned_with_boundary	1319	1319	1351	29 
35788 357a0	_Heap_Free_list_head	0	2	4	2 
3583c 3588c	_Heap_Free_list_insert_after	2	2	8	3 
3588c 358c4	_Heap_Align_down	0	1326	7	2 
358c4 358e8	_Heap_Block_at	0	1327	7	3 
358e8 35904	_Heap_Alloc_area_of_block	0	2642	8	4 
35904 35934	_Heap_Block_of_alloc_area	0	1326	9	4 
35934 35954	_Heap_Block_size	2650	2650	1340	4 
35954 35984	_Heap_Is_prev_used	1329	1329	1337	4 
35984 359e0	_Heap_Is_block_in_heap	0	2651	10	5 
359e0 35a0c	_Heap_Protection_block_check	0	2651	12	7 
35a38 35b48	_Heap_Protection_delay_block_free	3968	1323	2658	9 
35bf8 35ca8	_Heap_Protection_determine_block_free	1324	1325	1348	19 
35ca8 361e0	_Heap_Free	6	1326	52	40 
361e0 3624c	_Objects_API_maximum_class	6	10	12	6 
3624c 3635c	_Thread_Load_environment	6	2	12	5 
36374 36390	_Chain_Tail	0	4	6	4 
36390 363cc	_Chain_Is_empty	2	2	8	4 
3648c 365b8	_Thread_queue_Dequeue_fifo	0	2	10	8 
36bf0 36c0c	_Chain_Tail	0	2	3	2 
36c0c 36c68	_Chain_Append_unprotected	6	2	10	4 
36c68 36c88	_Priority_Bits_index	0	4	4	3 
36c88 36cec	_Priority_bit_map_Add	2	2	7	4 
36cec 36e2c	_Priority_bit_map_Get_highest	0	2	12	12 
36e2c 36e64	_Thread_Is_executing	0	2	4	3 
36e64 36eb8	_Thread_Calculate_heir	2	2	7	6 
36eb8 36fb8	_Thread_Ready	4	2	20	15 
370ec 3721c	memfile_open	3	1	8	4 
37278 372d0	memfile_read	4	3	9	6 
37d38 3825c	IMFS_memfile_read	6	3	24	20 
38708 38e14	IMFS_memfile_get_block_pointer	8	5	13	10 
39240 39310	device_write	552	424	28	8 
39b20 39bb4	rtems_assoc_local_by_remote_bitfield	0	1	4	3 
39bb4 39c10	rtems_assoc_local_by_remote	0	1	7	6 
39c6c 39d44	rtems_assoc_ptr_by_remote	0	1	10	9 
39d44 39d60	_Chain_Tail	0	4	6	4 
39d60 39d9c	_Chain_Is_empty	2	2	8	4 
39ddc 39eb0	_POSIX_Threads_cancel_run	4	2	11	5 
39eb0 39ed8	_Objects_Get_API	0	2	4	2 
39ed8 39efc	_Objects_Get_index	0	2	4	2 
39efc 3a0a8	_POSIX_Keys_Run_destructors	2	2	12	8 
3b184 3b24c	rtems_io_write	0	446	29	11 
3b2b8 3b30c	_Thread_Enable_dispatch	0	2	5	5 
3b30c 3b4cc	_Thread_Handler	0	2	24	16 
3bd64 3bdb8	fflush	172	86	8	6 
3bdb8 3bdf4	fileno	6	3	9	5 
3c034 3c11c	__sfp	4	1	16	12 
3c1d8 3c218	fiprintf	300	153	81	59 
3c218 3c328	_fopen_r	2	1	14	11 
3c328 3c34c	fopen	0	1	3	3 
3c3c0 3c400	fscanf	0	400	9	7 
3ccbc 3ce00	memcpy	8	4	9	4 
3ce00 3cf08	memset	5	7	15	9 
3d128 3d30c	__srefill_r	10	2	28	20 
3d3e0 3d438	__sread	4	2	10	7 
40670 40740	__sprint_r	680	182	42	16 
444e8 458b0	__svfscanf_r	802	400	46	40 
47240 472ec	__sflags	0	1	6	6 
4ad68 4af78	_strtol_r	1	400	26	23 
4db9c 4dd00	fstat	2	1	16	13 
4dd00 4dd40	_fstat_r	0	1	5	4 
4dff8 4e020	_malloc_r	0	1	8	6 
4e050 4e094	_write_r	0	297	25	7 
2451 
8 c[4418,4458) c[3c1d8,3c1dc) c[445c,448c) c[6110,6114) c[4490,44c4) c[44c8,44d0) c[23f44,23f48) c[cb6d0,cb6d8) 
6 c[50bc,50d0) c[1ac64,1ac68) c[50d4,5100) c[11b80,11ba0) c[59b4,59b8) c[cb490,cb498) 
7 c[522c,525c) c[22214,22218) c[5260,5280) c[5284,52a0) c[9114,9118) c[52a4,52cc) c[2e164,2e168) 
3 s[116b40,116b48) c[52cc,52e8) c[1c43c,1c440) 
10 c[58c4,5964) c[11384,113a0) c[3c1d8,3c1dc) c[5968,598c) c[3bd64,3bd68) c[11b80,11ba0) c[60d0,60d4) c[cb490,cb498) c[cb6d0,cb6d8) c[ccc2c,ccccc) 
9 c[598c,59b4) c[50bc,50c0) c[59b8,59dc) c[11b80,11ba0) c[5d70,5d74) c[5fdc,5fe0) c[5a1c,5ae4) c[cbf48,cbf58) c[cb490,cb498) 
9 c[5ae4,5ba4) c[1a3f8,1a3fc) c[5ba8,5bd0) c[11b80,11ba0) c[5dc4,5dc8) c[cbf48,cbf58) c[cd318,cd324) c[cd308,cd310) c[cb490,cb498) 
3 c[5bd0,5bf4) c[6024,6028) c[cbf50,cbf58) 
32 c[5bf4,5cd8) c[5d0c,5d70) c[598c,5990) c[5d74,5dc4) c[5bd0,5bd4) c[6028,6084) c[5ae4,5ae8) c[5dc8,6024) c[3c1d8,3c1dc) c[6088,60b0) c[60b4,60d0) c[58c4,58c8) c[60d4,60fc) c[6100,6110) c[11b80,11ba0) c[625c,6260) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[6934,6938) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[cbf48,cbf50) c[ccc28,cd324) c[cb6d0,cb6d8) c[cb490,cb498) c[cd688,cd690) c[ce010,ce020) c[cd7c8,cd7d0) c[cd550,cd558) c[ce038,ce040) 
11 c[6110,6148) c[3c328,3c32c) c[614c,6184) c[3c3c0,3c3c4) c[6188,625c) c[5bf4,5bf8) c[6260,6298) c[11b80,11ba0) c[448c,4490) c[cccc8,cd30c) c[cb490,cb498) 
5 c[67b0,686c) c[696c,6970) c[11384,113a0) c[cd328,cd330) c[cb490,cb498) 
9 c[6934,696c) c[67b0,67b4) c[6970,6974) c[20f40,20f44) c[6978,697c) c[18438,1843c) c[11384,113a0) c[cd330,cd338) c[cb490,cb498) 
7 c[6e68,6e8c) c[11384,113a0) c[1e3b0,1e3b4) c[6e90,6ea0) c[11b80,11ba0) c[3b22c,3b230) c[cb490,cb498) 
10 s[116b88,116c00) s[116780,1167b8) c[11384,113a0) c[7d64,7e6c) c[188a8,188ac) c[7e70,7e7c) c[7ec8,7f04) c[11b80,11ba0) c[8380,8384) c[cb490,cb498) 
11 s[116840,116850) c[830c,8380) c[11384,113a0) c[7d64,7d68) c[8384,8388) c[838c,8394) c[11b80,11ba0) c[1879c,187a0) c[18854,18858) c[cb490,cb498) c[cd340,cd348) 
5 c[8f70,8fcc) c[416ec,416f0) c[1c000,1c004) c[4fdf8,4fe1d) c[4fe28,4fe62) 
13 c[8fcc,900c) c[9018,90d8) c[9104,9114) c[31a7c,31a80) c[31ab4,31ab8) c[317f8,317fc) c[3182c,31830) c[3188c,31890) c[39cb0,39cb4) c[c97c0,c97d0) c[c9710,c9720) c[c99a0,c99a8) c[ca350,ca358) 
6 c[9114,9194) c[91a0,922c) c[9258,9264) c[9290,92a0) c[52a0,52a4) c[c8078,c8082) 
6 c[18770,1879c) c[830c,8310) c[187a0,187ac) c[11b80,11ba0) c[1de64,1de68) c[cb490,cb498) 
6 s[1168f0,1168f8) c[18834,1885c) c[830c,8310) c[11b80,11ba0) c[204e8,204ec) c[cb490,cb498) 
22 s[116678,1166b0) s[1168f0,1168f8) c[188a8,188dc) c[11380,113a0) c[11b80,11ba0) c[7e6c,7e70) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[6934,6938) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[cb490,cb498) c[cd350,cd358) c[c8648,c8655) c[c8f90,c8f98) c[cd688,cd690) c[ce010,ce020) c[cd7c8,cd7d0) c[cd550,cd558) c[ce038,ce040) 
2 c[19088,190b4) c[1a0e0,1a0e4) 
11 c[19ffc,1a028) c[1a048,1a054) c[1a074,1a0a0) c[30d3c,30d40) c[1a0a4,1a0e0) c[19088,1908c) c[1a0e4,1a108) c[1a134,1a148) c[1a228,1a22c) c[c8790,c8798) c[c87b0,c87b8) 
16 c[1a148,1a178) c[1a198,1a1a4) c[1a1c4,1a228) c[1c47c,1c480) c[1c558,1c578) c[1c5a8,1c5b4) c[1c5b8,1c5c8) c[1c4a8,1c508) c[1c54c,1c554) c[19ffc,1a000) c[1a22c,1a23c) c[11b80,11ba0) c[1c030,1c034) c[cb598,cb5a0) c[cd430,cd458) c[cb490,cb498) 
3 c[1a3a8,1a3cc) c[1a438,1a43c) c[cd968,cd970) 
2 c[1a3cc,1a3f8) c[1a44c,1a450) 
18 c[1a3f8,1a438) c[1a3a8,1a3ac) c[1a43c,1a44c) c[1a3cc,1a3d0) c[1a450,1a468) c[1a90c,1a910) c[1a46c,1a480) c[1a494,1a4ac) c[1a4cc,1a4ec) c[293ec,293f0) c[1a4f0,1a504) c[1a558,1a560) c[11b80,11ba0) c[5ba4,5ba8) c[cd3c4,cd3cc) c[cbee8,cbef0) c[cb2a8,cb2b0) c[cb490,cb498) 
9 c[1a560,1a588) c[11384,113a0) c[12000,12020) c[1869c,186f0) c[186f4,1871c) c[262ec,262f0) c[1a58c,1a5d0) c[1a614,1a618) c[cb490,cb498) 
5 c[1a5d0,1a5e8) c[1a608,1a614) c[1a560,1a564) c[1a618,1a628) c[3823c,38240) 
6 c[1a8c4,1a8d8) c[25968,2596c) c[1a8dc,1a8e8) c[1a9c0,1a9c4) c[11b80,11ba0) c[cb490,cb498) 
7 c[1a90c,1a92c) c[1a938,1a954) c[1a960,1a974) c[1ace8,1acec) c[1a468,1a46c) c[cd688,cd690) c[ce018,ce020) 
7 c[1a994,1a9a0) c[1a9ac,1a9c0) c[1a8c4,1a8c8) c[1a9c4,1a9d8) c[1ac98,1ac9c) c[11b80,11ba0) c[cb490,cb498) 
3 c[1abe0,1ac04) c[1acb8,1acbc) c[cd968,cd970) 
2 c[1ac04,1ac30) c[1accc,1acd0) 
6 c[1ac30,1ac54) c[29374,29378) c[1ac58,1ac64) c[11b80,11ba0) c[1ad2c,1ad30) c[cb490,cb498) 
36 c[1ac64,1ac98) c[1a994,1a998) c[1ac9c,1aca4) c[1acb0,1acb8) c[1abe0,1abe4) c[1acbc,1accc) c[1ac04,1ac08) c[1acd0,1ace8) c[1a90c,1a910) c[1acec,1ad00) c[1ad0c,1ad2c) c[1ac30,1ac34) c[1ad30,1ad3c) c[1ada4,1adbc) c[1addc,1adf4) c[1ae14,1ae24) c[11b80,11ba0) c[4e010,4e014) c[50d0,50d4) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[6934,6938) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[cd3bc,cd3c4) c[cb2a8,cb2b0) c[cbef8,cbf00) c[cbee8,cbef0) c[cb490,cb498) c[cd688,cd690) c[ce010,ce020) c[cd7c8,cd7d0) c[cd550,cd558) c[ce038,ce040) 
5 c[1bcc8,1bcdc) c[3bdb8,3bdbc) c[1bce0,1bd10) c[1bd70,1bd88) c[3c990,3c994) 
14 c[1bd88,1bdc4) c[1bdd0,1be60) c[2df80,2df84) c[3c93c,3c960) c[3c11c,3c12c) c[3c968,3c974) c[3c978,3c984) c[3c988,3c990) c[1bcc8,1bccc) c[3c994,3c9a8) c[3c9ac,3c9bc) c[2ec54,2ec58) c[cb6d0,cb6d8) c[ca750,ca758) 
23 c[1bf2c,1bf9c) c[1bfa8,1bfd4) c[32594,32598) c[1bfd8,1bfe4) c[1bff4,1c000) c[8f70,8f74) c[1c004,1c030) c[1a148,1a14c) c[1c034,1c048) c[1c154,1c168) c[1c180,1c1a4) c[3240c,32410) c[1c1a8,1c214) c[370ec,370f0) c[1c218,1c22c) c[1c248,1c25c) c[1c340,1c350) c[1c3a0,1c3e8) c[11b80,11ba0) c[1c428,1c42c) c[c9920,c9928) c[cd388,cd390) c[cb490,cb498) 
6 c[1c3e8,1c428) c[1bf2c,1bf30) c[1c42c,1c43c) c[11b80,11ba0) c[3c264,3c268) c[cb490,cb498) 
7 s[116a90,116ac0) s[116a18,116a88) c[1c43c,1c47c) c[20470,20474) c[11b80,11ba0) c[52e8,52ec) c[cb490,cb498) 
